path,image_id,acquisition_prefix,split,path_label,path_cell_type,path_day_bucket,metadata_label_raw,metadata_cell_type,metadata_day_bucket,metadata_present,cell_type_matches,day_bucket_matches,size_bytes,width,height,mode,sha256,dhash256
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_CACO/4+_days/230425_206.png,230425_206,230425,train,bad,CACO,4+_days,2,CACO,4+_days,True,True,True,2106334,2056,1542,L,7424db14a6a96c3b1afad502a2cc266afe8eb0824b92716905b9484986164a71,8f348fc6cfe4c7c686e584e5a3c6cf47cfc6ccc78cc78ea78c36ccdecc8ccc8c
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_CACO/4+_days/230425_207.png,230425_207,230425,train,bad,CACO,4+_days,2,CACO,4+_days,True,True,True,1913691,2056,1542,L,8a034d62f2108a33da104db5dd967f860c8b3cacdf093bf2ba159fe581cd747b,c4aed72cdb4cd8cc9c0cdd8c0c8e1b0e0e8e0ace8a8ccc0e4a4e0a0e894c8ccc
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_CACO/4+_days/230425_208.png,230425_208,230425,train,bad,CACO,4+_days,2,CACO,4+_days,True,True,True,2101226,2056,1542,L,685c618b9f97f6027d42d65a716c32dd80c6fe392869748c24770b763cbc7d13,4acc8cce494ecb8e4ace494e4d2eca4eccce4b4c49cc4ccccc8ccecc4e8c4d4c
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_CACO/4+_days/230425_210.png,230425_210,230425,train,bad,CACO,4+_days,2,CACO,4+_days,True,True,True,2184222,2056,1542,L,f1c9788e13d20b278007d893e261f492bb12c8733f65510d6e6a1f165eb176ea,cb0c490c4d2c8e4e8e4c8e4c0ace8e4e4ecc4d8eceae4d0ecd4ecd4ecd4ccd0c
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_CACO/4+_days/230425_212.png,230425_212,230425,train,bad,CACO,4+_days,2,CACO,4+_days,True,True,True,2072783,2056,1542,L,a7a9bd73f11d0f89bf80681bd7a45d72fba1354d9271c7c57e94d4075e9ba86a,4c0ece2ccc4e4c8ece8ccd0ccd2eceaece0ece0e8d0e8c0dce0e8e2e8cce4cce
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_CACO/4+_days/230425_214.png,230425_214,230425,train,bad,CACO,4+_days,2,CACO,4+_days,True,True,True,1943013,2056,1542,L,b61a2c3bb20b5862b7355f14508d7ff66106b8585160806eeaa9546eb0c5bda3,0cc7cf47ce068e478e668d268da6cf0ece068c878d678e07c7868de78de7c9c7
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_CACO/4+_days/230425_215.png,230425_215,230425,train,bad,CACO,4+_days,2,CACO,4+_days,True,True,True,1996662,2056,1542,L,ad2d26e7155f5628bedd108bdd6ee6e29677b9dc37f7b3d5b5b4eb4c5f00223b,c767c3e786e78e678e678c678466c3e7c7e6cde7ccc6cce6cee6cee6ce66ce46
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_CACO/4_days/220608_1.png,220608_1,220608,train,bad,CACO,4_days,2,CACO,4_days,True,True,True,2694465,2048,1536,RGB,b8eaa0d25cd407a7e2885d2e711a2279afc6e34dfdf35d07846052c6ffb676cc,08fe1ff6ffdc8f6c1eee96fe8bfb4ffb4bfd49fb19ff09b74bb7447f443f420b
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_CACO/4_days/220608_11.png,220608_11,220608,train,bad,CACO,4_days,2,CACO,4_days,True,True,True,2622913,2048,1536,RGB,870b6621c1a1536aee77020d33fadb2965ac58490aca384a65fa7bc971cf85ac,0a172056b1d3acf5d877517b562a12361c764e6644e4e3c088c1e1616172b133
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_CACO/4_days/220608_2.png,220608_2,220608,train,bad,CACO,4_days,2,CACO,4_days,True,True,True,2615990,2048,1536,RGB,be872a827fc6f61a5f855ea948a84e84f11cd531009ae6704edf0c2687d77240,1e7c5afc0ffc0ffc0ffc19fe35fe01fc03bc05fb10fb047f40774077316739bf
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_CACO/4_days/220608_3.png,220608_3,220608,train,bad,CACO,4_days,2,CACO,4_days,True,True,True,2580317,2048,1536,RGB,f93a54dbf79eb20bd1cd07c841235f910bda96b28ec8ee2572bdecdb64c73cf5,0ffe50fc42fe86fe45fe46ff0eea4fe805e62562334b219be1c3a1f3e92aa1e5
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_CACO/4_days/220608_4.png,220608_4,220608,train,bad,CACO,4_days,2,CACO,4_days,True,True,True,2750486,2048,1536,RGB,2400a0bfed30f57d918685b6ea885d0784062853cec95b258aa8ea9e408019b5,0d579b161ed09eccbf823480a481894182a1032906c625664cdf4cdf46f80600
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_CACO/4_days/220608_5.png,220608_5,220608,train,bad,CACO,4_days,2,CACO,4_days,True,True,True,2816049,2048,1536,RGB,ed5879d33a4b81a4ba29f952af0ad515308bd4bc2c9fb6ff7650b78b1776b696,baae3bfe957cb3fc9ef90df85ae453c94995913724cb246f206f5052003f647b
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_CACO/4_days/220608_6.png,220608_6,220608,train,bad,CACO,4_days,2,CACO,4_days,True,True,True,2740910,2048,1536,RGB,e93c6499d537f81f6bceb097d59cf0a30d17dd664811b1fddd3622adf5418875,7ffe3dfe70ff20ff687f4d7e711ee19de939d665d2678d270d8705930e1704fb
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_HPMEC/0-1_days/220429_04.png,220429_04,220429,train,bad,HPMEC,0-1_days,2,HPMEC,0-1_days,True,True,True,2400052,2048,1536,RGB,a76eb5b973abaf6af9330efdf9ea4a469912d380971e53405615045892ea61b9,80d7007704330063006308630073003f002f005f003f021f028f060f0629063d
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_HPMEC/0-1_days/220429_07.png,220429_07,220429,train,bad,HPMEC,0-1_days,2,HPMEC,0-1_days,True,True,True,2427441,2048,1536,RGB,a49ed8adb2108ccbb22a372811899fe451b1e287556a1f4f24ebee8b105fc598,d09d805d005d206d006d017d101f001f001f009f00df035f030f070f050f0011
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_HPMEC/0-1_days/220429_08.png,220429_08,220429,train,bad,HPMEC,0-1_days,2,HPMEC,0-1_days,True,True,True,2430325,2048,1536,RGB,e314735fa3ff78ab47efb9ecd087cd564ecd12c71f9ba6713833cd0e8c8d18c5,2315001f001f001f001f301f101f101f011f011f015f03bf030f070f07071e45
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_HPMEC/0-1_days/220429_13.png,220429_13,220429,train,bad,HPMEC,0-1_days,2,HPMEC,0-1_days,True,True,True,2202169,2048,1536,RGB,8844d69ea32d9cb27e369cecc236da94fd93ddf7543873f6460e80b9a70d97e7,619b009b000f009700b7901b1017001f101f2047010f010f001f001f001f0237
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_HPMEC/0-1_days/220429_16.png,220429_16,220429,train,bad,HPMEC,0-1_days,2,HPMEC,0-1_days,True,True,True,2238850,2048,1536,RGB,33259ffed64533ac18793bb5389865b57fbd6ee8f4222208999f066ec8b97fdd,119e00160005001100650063002b002b104d104f008f009f001f101f0319c11f
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_HPMEC/0-1_days/220708_1.png,220708_1,220708,train,bad,HPMEC,0-1_days,2,HPMEC,0-1_days,True,True,True,2475309,2048,1536,RGB,4b48a11e9846d0ed527cef265b61c1469ee219db22bfeefad68d395ac1fac943,3ecfb87f07fffffafe7b06dd67728d7688ac089c812e016d1967091c830f20ff
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_HPMEC/0-1_days/220708_2.png,220708_2,220708,train,bad,HPMEC,0-1_days,2,HPMEC,0-1_days,True,True,True,2362553,2048,1536,RGB,a198347197d5fbb195bd3a9d553a737d3b62a1cf0b31df456bf04b3c30ee4006,a287a1ff5fffffc6e2c5a0a611b151116118403c003c001d00230005001f039f
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_HPMEC/0-1_days/220715_7.png,220715_7,220715,train,bad,HPMEC,0-1_days,2,HPMEC,0-1_days,True,True,True,2559165,2048,1536,RGB,ca546c8b762f9cdbc32ee7f39a4bcb32706d7ac84b5ec03d53b96d15eff8c70d,000febdd63742364e6df8c59907b906341e6434683e383e703878d1988000031
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_HPMEC/0-1_days/220715_8.png,220715_8,220715,train,bad,HPMEC,0-1_days,2,HPMEC,0-1_days,True,True,True,2489332,2048,1536,RGB,7d08642374fc3a902be67236b8660858ff6620fe709d054f04fd842d7f4f937a,01ff1fffff3ef1369073105f067f042b34d32253839b81db90b084000001020f
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_HPMEC/0-1_days/220715_9.png,220715_9,220715,train,bad,HPMEC,0-1_days,2,HPMEC,0-1_days,True,True,True,2540621,2048,1536,RGB,6ab1b90c1d9e0d44ef00239f20afc228647f5e2d04362a62d0e2840ade989fc3,009ff69fe6fecfe76a7928f901cc854c067c861e12fb80fb4683062711281120
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_HPMEC/0-1_days/221010_30.png,221010_30,221010,train,bad,HPMEC,0-1_days,2,HPMEC,0-1_days,True,True,True,2724826,2048,1536,RGB,462b6a99412f503837c9ef7b0285a8a027657ae231e5a0bb49c29a8b0ce0f50d,000600068006c006800680068007800782078017e017e017e317a017a097e017
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_HPMEC/0-1_days/221010_31.png,221010_31,221010,train,bad,HPMEC,0-1_days,2,HPMEC,0-1_days,True,True,True,2797990,2048,1536,RGB,dcbb3623a787a8aa8971412b49bb70388f45ff71316d28f4fe566b1c7434026e,4007c00740074003c0038003a103e003c903c003e003e003c083d003b003e083
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_HPMEC/0-1_days/221010_32.png,221010_32,221010,train,bad,HPMEC,0-1_days,2,HPMEC,0-1_days,True,True,True,2667782,2048,1536,RGB,ff2a4d4111322f926142b078dc0b85a09339179323b430634373d32c5e3c6078,f001f041f041f001e081f8c1f0c1f041f481f180f080f0a0f440f840f840f840
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_HPMEC/0-1_days/221010_34.png,221010_34,221010,train,bad,HPMEC,0-1_days,2,HPMEC,0-1_days,True,True,True,2545220,2048,1536,RGB,b5aa46e30732c360e31b46f22bdc61aa71efd164b5c9d49454bf31e4c309cdbd,e041f0a1e0a1e0e1e1e1e9e1f8e1f0e1e8e1f8e1f9e1e9e1f1e1e2c1ea81e1c1
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_HPMEC/0-1_days/221010_35.png,221010_35,221010,train,bad,HPMEC,0-1_days,2,HPMEC,0-1_days,True,True,True,2562992,2048,1536,RGB,906a9596618839c265a8bbc892e7a32dd98f9b4187fd19df76da8651ae23117d,fc30fc70fcf0fc707c607d707fd07fe07fd07dd07de07f407e907cf87d707c60
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_HPMEC/0-1_days/221010_36.png,221010_36,221010,train,bad,HPMEC,0-1_days,2,HPMEC,0-1_days,True,True,True,2561544,2048,1536,RGB,6d85a39cc2c1778e624bffa41d54623969d9f2689d71969aa88a528641bd583f,f010f030f070f870f870f8e0fcf0f8e0f8e0f870f870f830f838f818f880f200
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_HPMEC/0-1_days/221010_37.png,221010_37,221010,train,bad,HPMEC,0-1_days,2,HPMEC,0-1_days,True,True,True,2546872,2048,1536,RGB,44103d679ddb0b0844d7f016b98da8938990433c7ea10c8abe53f6496453a108,f040f050f040f840f0c2f4c2fc92fc82fc22f142fd82fc42f8e2f2e2f0c2f8e2
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_HPMEC/0-1_days/221010_38.png,221010_38,221010,train,bad,HPMEC,0-1_days,2,HPMEC,0-1_days,True,True,True,2635059,2048,1536,RGB,6c6aee67649ef64be7c4012910d62b8c4d776e332475f0b46a85387b5d64e191,f084f404e440ecc4fd40f1c0f8c0fce0fc60fce0f860fc60fcc2fc40fc60f9e0
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_HPMEC/0-1_days/221010_39.png,221010_39,221010,train,bad,HPMEC,0-1_days,2,HPMEC,0-1_days,True,True,True,2615727,2048,1536,RGB,bfe7d901aa17699b64b976c076091ec3afba834c9cfe2f72b2de09b75dc1fe64,f401f101f541f501f101f181f340fa40f940f8c0fbc0fa40fe80f980f9e0f8e6
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_HPMEC/0-1_days/221010_43.png,221010_43,221010,train,bad,HPMEC,0-1_days,2,HPMEC,0-1_days,True,True,True,2360495,2048,1536,RGB,ec9841cbd575870f2649f9b05ea2b984b971678d29080d576d8c2d414de68630,b00fb90dd907d983d983d983d987d985d985d985dc85cc85cc45ccc5ccc5ecc5
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_HPMEC/0-1_days/230206_5.png,230206_5,230206,train,bad,HPMEC,0-1_days,2,HPMEC,0-1_days,True,True,True,2588213,2048,1536,RGB,ccbafaa8df22c15a462653dd104d453d906934da0977a252ee5e03ccfec30c0e,986710c7c147c167b4e3ecc3cc439c439723b523e5b1e9b97b396dc96fa16c08
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_HPMEC/0-1_days/230206_7.png,230206_7,230206,train,bad,HPMEC,0-1_days,2,HPMEC,0-1_days,True,True,True,2351748,2048,1536,RGB,5ea556a36f7aa890185b9cd2001f25f2d0a568d223be6cb10c3c5241f16d4c8c,6b8744c34603d7b386b3ccd3c8d1e0e9c8d9dc99d239cc18d968f314f214e84c
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_HPMEC/0-1_days/230206_8.png,230206_8,230206,train,bad,HPMEC,0-1_days,2,HPMEC,0-1_days,True,True,True,2341018,2048,1536,RGB,4ebbddd60015df5ad9ecbfd03dfbeb3d735c0a98f566e708328751900a917ea1,df43e223f363f953f1c3f1c3e501f611f431f311f1717e317631732176a07d50
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_HPMEC/0-1_days/230214_12.png,230214_12,230214,train,bad,HPMEC,0-1_days,2,HPMEC,0-1_days,True,True,True,589182,640,480,RGB,a4d0c20fa99ad7d242c3e4d34c64b3ba3499f966d4905292008aa55a3ba9c5d3,3ac73a5b1b591b591b871add1c751e751f351e7d1c7d1d7c1b6c1aec1cbc1c7e
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_HPMEC/0-1_days/230214_46.png,230214_46,230214,train,bad,HPMEC,0-1_days,2,HPMEC,0-1_days,True,True,True,445944,640,480,RGB,5f6555f72429182b39dbc97f7d4d313e4f1e441ccbc8bfe58206ca88b0181bb5,e5a3c363d243e153f453f4d3f093e053f953e943f8417a617a5979d17b717959
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_HPMEC/0-1_days/230215_19.png,230215_19,230215,train,bad,HPMEC,0-1_days,2,HPMEC,0-1_days,True,True,True,4414789,2048,1536,RGB,6ea8238d8be9013c84aedb7b52f6be2c09985d4c225d00744944204eabaa84f5,279e799df9ddf0ddf0cef0cef0cff0cfe0ccf0cef1ce33cf178e07c603c70266
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_HPMEC/0-1_days/230215_24.png,230215_24,230215,train,bad,HPMEC,0-1_days,2,HPMEC,0-1_days,True,True,True,4463323,2048,1536,RGB,dcb119fd4895681a70edf2c88c78a8c266cefb3aed4f8ab113d2e41d38d5a629,69e06bf07cf07d807d487e607b807b9872d875e07ae039a039983650356c3c38
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_HPMEC/0-1_days/230215_5.png,230215_5,230215,train,bad,HPMEC,0-1_days,2,HPMEC,0-1_days,True,True,True,465181,640,480,RGB,1093350470e16c65910cb67dd0ad3981d469b83dde52043609fc558593366559,6e632ec32e333e233883b551a551a8a1b851bd09bc89b4c9b101b7099e489520
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_HPMEC/0-1_days/230215_6.png,230215_6,230215,train,bad,HPMEC,0-1_days,2,HPMEC,0-1_days,True,True,True,467739,640,480,RGB,34a5c6115a47ae8d8502828fb18f75414abd94c516c1023c7585ad27dc636774,e60dce8c460c0e0c0d8e298e914ec14cc5868986aa46a306c086b18682c68746
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_HPMEC/0-1_days/230215_8.png,230215_8,230215,train,bad,HPMEC,0-1_days,2,HPMEC,0-1_days,True,True,True,4444629,2048,1536,RGB,ec5ceca85fc711f10eb7a4da73ddfb5fa68a53b7a7c7453568174aada7b71846,c151eb81edc1ebc1ebe1e9b1e0e0f67862d072c07340736863d871d071d075e8
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_HPMEC/0-1_days/230314_11.png,230314_11,230314,train,bad,HPMEC,0-1_days,2,HPMEC,0-1_days,True,True,True,1906958,2056,1542,L,9922f4609ee5d569720e8a55015dc55de1c45d8ccb88f789901a011e168b97e1,7a0b7c0b7c037c037c43794378837c037c037d2379437a437e427e037e037c43
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_HPMEC/0-1_days/230314_13.png,230314_13,230314,train,bad,HPMEC,0-1_days,2,HPMEC,0-1_days,True,True,True,1981647,2056,1542,L,5e12346729ef2c55c0bd90807d7193de7b284585e481170e06a742f954ad108f,7c06780678067c867c167c177a067e067c067c066606760676067a067a067a06
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_HPMEC/0-1_days/230314_15.png,230314_15,230314,train,bad,HPMEC,0-1_days,2,HPMEC,0-1_days,True,True,True,1942715,2056,1542,L,2616519494cad200c66f75cca0fe817290a83ea413457c973615b8c4dc95d5d9,f40cfa0cfa0ce20cf30cfb0cf20cfa0cf60cf60cf60ce80ce80cf80cf40cf20c
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_HPMEC/0-1_days/230314_16.png,230314_16,230314,train,bad,HPMEC,0-1_days,2,HPMEC,0-1_days,True,True,True,1847059,2056,1542,L,c7f6aa308f616f824a4d1f5e563f5546dd703a6a1b91acb5a4456f163514248b,f18cf008f90cf80efc0af808f409fc88fe89e348e518cd98cd98e398f698fc18
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_HPMEC/0-1_days/230314_17.png,230314_17,230314,train,bad,HPMEC,0-1_days,2,HPMEC,0-1_days,True,True,True,1907752,2056,1542,L,91ff57d253cb36bf0ea6ad24509b07c63bfdd1ee30c115f0151ac4279c842c10,ec18ea1aea18e618e798cd9bc99bc999c999c319d219cd99cc98cc9acd98dc18
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_HPMEC/0-1_days/230314_18.png,230314_18,230314,train,bad,HPMEC,0-1_days,2,HPMEC,0-1_days,True,True,True,1852830,2056,1542,L,952849ac20d5e21d17706e62ba1e817298e33ea649c06a1d7759ceb141b0b767,4c281ca998e99839b13b31033186718670d670767026700378037c037cc378c3
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_HPMEC/0-1_days/230314_19.png,230314_19,230314,train,bad,HPMEC,0-1_days,2,HPMEC,0-1_days,True,True,True,1792620,2056,1542,L,131f0ad02e3ec85805c86eecdd8cdf2a0e521ee88ceab43d9433c4bc328b6cec,736373237323796378c378037a237e037e037f037e037f437f037f437e627ec2
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_HPMEC/0-1_days/230314_20.png,230314_20,230314,train,bad,HPMEC,0-1_days,2,HPMEC,0-1_days,True,True,True,1733473,2056,1542,L,3492cb842341207cb07f9a51d817d0f979b9ab0ca28136aeebd55c23bfa66805,7f027f037f037fc37cc37cc37e637e227fa27d827f867f2677067f067f667f46
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_HPMEC/0-1_days/230314_22.png,230314_22,230314,train,bad,HPMEC,0-1_days,2,HPMEC,0-1_days,True,True,True,1714697,2056,1542,L,469d0205ec3008bd27500d9613f10d48087ccedccf9b3cde432c16a5871a56af,ffe6f7c7efc6cfc6efc6ff46f9c4fec4fe86fe0eff0efe0efc0efe47fe45fe0f
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_HPMEC/0-1_days/230314_25.png,230314_25,230314,train,bad,HPMEC,0-1_days,2,HPMEC,0-1_days,True,True,True,1829621,2056,1542,L,dd505e41d8c7ef6f5b510a62d9aff99ecc26741b86c4be043431ea5778aa5ffe,fe8cfd8efc8cfe08fe08fc09fe0cfe19fe19fd1bfc19fc19fc18f819f81bfc1d
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_HPMEC/0-1_days/230314_28.png,230314_28,230314,train,bad,HPMEC,0-1_days,2,HPMEC,0-1_days,True,True,True,1433952,2056,1542,L,167b000a369218d1cbda264fb30ee0c335fe357e737617b8503c31176b1b588f,f007f807f8077c077c077e075e075e2753e7d1e7d1e7d0e6d0e6f0e6fb26f726
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_HPMEC/0-1_days/230314_29.png,230314_29,230314,train,bad,HPMEC,0-1_days,2,HPMEC,0-1_days,True,True,True,1631801,2056,1542,L,e81a9b6f3af0162940efa19bb878a3871b19c523c8b50f46bddffd1a847baca6,d3e7f7e6f666f1e6f1e6f0c6f926f206f326f726be06bf07be07bc07bf07bf07
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_HPMEC/0-1_days/230314_30.png,230314_30,230314,train,bad,HPMEC,0-1_days,2,HPMEC,0-1_days,True,True,True,1563345,2056,1542,L,42f9838871a8a06e0abbfaa33aacfbea20fca44a3495436a61aeb64cafa63b98,be06be06be07bd06be07bd87a74fa3cfa6cfa64fa66ff26ff06ff84fbe0fbe0f
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_HPMEC/0-1_days/230314_31.png,230314_31,230314,train,bad,HPMEC,0-1_days,2,HPMEC,0-1_days,True,True,True,1619465,2056,1542,L,f8255f3cda31b7332c39d2de64877bb74fbf09d997b535d538b98839de3ae93c,b58fb90fba0dbe0dbe0fbc0fbc0fbc0fbe0fae0fbe0fbc3fbc1db91cb98cbd8d
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_HPMEC/0-1_days/230314_32.png,230314_32,230314,train,bad,HPMEC,0-1_days,2,HPMEC,0-1_days,True,True,True,1710888,2056,1542,L,c668abebf6ff86f235cfdb20500d6b8f4e72de02d9499a089acc7e853dc24e94,be0dbc0dbe0dbe0dbe0dbe0dbe4cbe4cbe48aec8b788afd8afd8afd8afd88ed8
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_HPMEC/0-1_days/230314_33.png,230314_33,230314,train,bad,HPMEC,0-1_days,2,HPMEC,0-1_days,True,True,True,1694291,2056,1542,L,45a9ee7fcf43c9d6f6237d2e0303cdbea8ac6c9e41cde5761ff63e60dd1f0f9d,be58be58bf98bf98afd88fd987d907d903d803d821d82198229821da01db00fb
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_HPMEC/0-1_days/230314_34.png,230314_34,230314,train,bad,HPMEC,0-1_days,2,HPMEC,0-1_days,True,True,True,1501164,2056,1542,L,f1427f1fde86e0549c9afad3d8606446cae264f2b7d175478f8a3936e8e5826b,00d8007c0e1c1e1f1e0f3f0f3d073e071f071fa71fb747374337403e40be60bd
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_HPMEC/0-1_days/230314_35.png,230314_35,230314,train,bad,HPMEC,0-1_days,2,HPMEC,0-1_days,True,True,True,1638162,2056,1542,L,57de15df15526bb2032a99e91638670fdd71a0684a40cb92393ed8aabc6549c5,60bb61bb44bb4733333621b661b761b321bb3139573d4f3d63be473f4f3e4f3e
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_HPMEC/0-1_days/230314_8.png,230314_8,230314,train,bad,HPMEC,0-1_days,2,HPMEC,0-1_days,True,True,True,2168440,2056,1542,L,8898946af3df5468d3d52d43f6b152348b621789fa19c74d1adaffb6af34a8b6,630c638c64cc6ccc6ccc64cd638d7308730a79987b9c739c73d8691878986c18
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_HPMEC/0-1_days/230314_9.png,230314_9,230314,train,bad,HPMEC,0-1_days,2,HPMEC,0-1_days,True,True,True,1899977,2056,1542,L,7a4f40d5d33249751c7a4b3006b9f7cece41c594e72281129407c310048a2342,9d8c9c8d9bc1194139633a6339c33a833d833dc37b037d0b7d4b7f0b7b0b7d43
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_HPMEC/0-1_days/230523_10.png,230523_10,230523,train,bad,HPMEC,0-1_days,2,HPMEC,0-1_days,True,True,True,1436284,2056,1542,L,110b3970ef1cf199f63e30390402de26a70b3ceba29d7b3c0455fe8ad59814ec,c78ec70ec706c706c702e700c6b0c7d2039a0280850002000000000000000100
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_HPMEC/0-1_days/230523_101.png,230523_101,230523,train,bad,HPMEC,0-1_days,2,HPMEC,0-1_days,True,True,True,1723232,2056,1542,L,4ee569967e0a951bc37ac49e35db69b9b8b71dc36c5ddbbbbb7409505cf6345a,8cc78e878e470e670c670d670d478f478f478f438d438e478cc78ec78e078d07
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_HPMEC/0-1_days/230523_102.png,230523_102,230523,train,bad,HPMEC,0-1_days,2,HPMEC,0-1_days,True,True,True,1724024,2056,1542,L,a1cf8026fbc30be6a5565d7c73844d5074ae7b57bb80c2cb3f6630406eabc6f5,cdc74dc70d838da38d638c438cc30ce38d638d038d639c639ce39ec39ae39b42
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_HPMEC/0-1_days/230523_103.png,230523_103,230523,train,bad,HPMEC,0-1_days,2,HPMEC,0-1_days,True,True,True,1920702,2056,1542,L,b94c79c108e1c100567d37d1d439f609138d32a29a474a29f8a2ee4997f926da,0e8f8f8f8f8f0f0f8f8f8f8f0e8f0f8f0e8f0e8f078f0e8f0e8f8e8f8f0f8f8f
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_HPMEC/0-1_days/230523_104.png,230523_104,230523,train,bad,HPMEC,0-1_days,2,HPMEC,0-1_days,True,True,True,1945335,2056,1542,L,1a59080a091645298ec596d8e5dca785cd36586d4b93b6da293a18f5eaaa2248,870f860f860f860f86078617861786178607860f8607860f870f060f869f861f
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_HPMEC/0-1_days/230523_105.png,230523_105,230523,train,bad,HPMEC,0-1_days,2,HPMEC,0-1_days,True,True,True,1836633,2056,1542,L,685a0922a1e12084a80e8145e41441b81f9cb5b5876c7e6a0c4836150bcefd77,860f860f860f068f068f860f868f869f061f069f869f869f069f069f069f869f
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_HPMEC/0-1_days/230523_106.png,230523_106,230523,train,bad,HPMEC,0-1_days,2,HPMEC,0-1_days,True,True,True,1723222,2056,1542,L,eb43f5101cccca69884a91cf2da0a2ca5e6b05e0fb51e4bae0d2a9f7c4fa99c6,878f879f869f069f861f861f069f869f869f879f0f9e0f9f071f071f871e879e
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_HPMEC/0-1_days/230523_108.png,230523_108,230523,train,bad,HPMEC,0-1_days,2,HPMEC,0-1_days,True,True,True,1781125,2056,1542,L,24759b8ac576e2ac046a9ab6a811e80c6a4943db0cd11660a6d105a06d22cd26,468e468f468f468f460f069f868f860f860f860f860f868f068f868f868f8e8f
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_HPMEC/0-1_days/230523_109.png,230523_109,230523,train,bad,HPMEC,0-1_days,2,HPMEC,0-1_days,True,True,True,1744268,2056,1542,L,cb78e053e0451d774591e06bad26958c7c90a9c7f3fd1bcdc1ff57f162601936,868f8e8f8ecf0ccf0ccf0f8f8d8f0d8f8f8f8f8f0f0e0f8f0f0f8f4f0f0f8f0f
