path,image_id,acquisition_prefix,grouped_split,target_label,target_index,cell_type,day_bucket,published_split,sha256
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_A549/0-1_days/230109_103.png,230109_103,230109,train,bad,0,A549,0-1_days,train,ed84c943e925897467591ab7cff655ae927dc804fb8ee5711d70503d1498e741
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_A549/0-1_days/230109_104.png,230109_104,230109,train,bad,0,A549,0-1_days,train,5e8089770bff2184f031ba1a44e25e85bc19e470412727cca48dda1f3f1ed68c
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_A549/0-1_days/230109_105.png,230109_105,230109,train,bad,0,A549,0-1_days,train,2a0e46b3eebe3f73681af3359d7b145ca804b045bc5e7d43a4252987f7961549
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_A549/0-1_days/230109_106.png,230109_106,230109,train,bad,0,A549,0-1_days,train,a3383143e0e7945a903d3a734e178dd57f98376448e86ea78db823c9f12c0d3d
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_A549/0-1_days/230109_112.png,230109_112,230109,train,bad,0,A549,0-1_days,train,a952b337c2fd14d30d4a1b7b1c0f3b49d1d2cbd00a0f268f2a32c2c4b80b907f
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_A549/0-1_days/230109_115.png,230109_115,230109,train,bad,0,A549,0-1_days,train,9f55fb78918316067a3adae82955836359cf75e73d4ef553d63e0770a7140acb
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_A549/0-1_days/230109_119.png,230109_119,230109,train,bad,0,A549,0-1_days,train,640c661a419613dd1d61f8dccc21d14056753ee4a5d48f49a127e6248ef867b5
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_A549/0-1_days/230109_120.png,230109_120,230109,train,bad,0,A549,0-1_days,train,144da4c1a8107f646a640c81e60ba095b7e38444b9f6c7e11fc67928d0a7e491
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_A549/0-1_days/230109_122.png,230109_122,230109,train,bad,0,A549,0-1_days,train,07ea2a8c0ffa04525651271e2ddd68ea8e8fd2fad8caede8c4fb70b161197be0
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_A549/0-1_days/230109_123.png,230109_123,230109,train,bad,0,A549,0-1_days,train,9ca32b344619515dc4164e5bbfd6bf1f9cef081a6aaa09db581e0ebf0606c64b
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_A549/0-1_days/230109_124.png,230109_124,230109,train,bad,0,A549,0-1_days,train,c7f4bfd9a87bcf462e0a9d32cbfeff2d69f985d718f95cbc4ef6c10caf793da7
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_A549/0-1_days/230109_126.png,230109_126,230109,train,bad,0,A549,0-1_days,train,10d193f2927c36c4ae4280676991e287e55c1e0ef23e3830bf4730683b655911
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_A549/0-1_days/230109_127.png,230109_127,230109,train,bad,0,A549,0-1_days,train,5f2f7bd3b3da95555a5284741d8835c72a5ff0a7f205097b921e45f966860af6
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_A549/0-1_days/230109_130.png,230109_130,230109,train,bad,0,A549,0-1_days,train,a85f436a81aa08cb0dfc6efcd596204afd567278ca841310f185b2b0984ad6b9
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_A549/0-1_days/230525_111.png,230525_111,230525,train,bad,0,A549,0-1_days,train,899f5602f9e93076a06074f7ce80e3507873d637fa38eba72387327029b6514b
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_A549/0-1_days/230525_126.png,230525_126,230525,train,bad,0,A549,0-1_days,train,2c821aedc89d24be4d99cf891160554fbea5f5b5f6a4f56cf75b02e33037ccee
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_A549/0-1_days/230525_127.png,230525_127,230525,train,bad,0,A549,0-1_days,train,5fa493b88618a60e2c60b16510d8e3f0964278e3c588a738c47b37cfaee1399c
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_A549/0-1_days/230525_128.png,230525_128,230525,train,bad,0,A549,0-1_days,train,bd16c0f65b912f272b4300dfddba5b23f64241257b3fdcae405d029553778b74
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_A549/0-1_days/230525_183.png,230525_183,230525,train,bad,0,A549,0-1_days,train,d392eb3bbbf86a17ce6e3a28afb8f40c1b740acb50b7fb6bf52a542e77982ddf
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_A549/0-1_days/230525_186.png,230525_186,230525,train,bad,0,A549,0-1_days,train,141b7bbf977857d4f0ceab318331fb5299fc00bfcf904cfb5e62246ce9cd4e03
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_A549/0-1_days/230525_208.png,230525_208,230525,train,bad,0,A549,0-1_days,train,ce816f3c3eff7e3706ab2a277a1b4d6144b74fc5cb3339a10d9faed9aca052e4
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_A549/0-1_days/230525_210.png,230525_210,230525,train,bad,0,A549,0-1_days,train,23acb3b3ea026b47e9c3036291bfe253fc5ffcbc7f4803afdce126727490ce28
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_A549/0-1_days/230525_213.png,230525_213,230525,train,bad,0,A549,0-1_days,train,2c3ddcb34259c7845714cae8a6eac5c7e746909529c3202d76874965ea32f52e
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_A549/0-1_days/230525_214.png,230525_214,230525,train,bad,0,A549,0-1_days,train,9672b54ae2ab754b3f937f083fae05c5ca7ddc27681fc0f480424acaf5124c4b
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_A549/0-1_days/230525_215.png,230525_215,230525,train,bad,0,A549,0-1_days,train,7c960b505bb428f3a053dbe749f5388c6305bb5cbd0a16926084507b9f9c8dff
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_A549/0-1_days/230525_216.png,230525_216,230525,train,bad,0,A549,0-1_days,train,600e4db3af8a093a3a9ddb30b4be6bf37b16239b8df018d11427acfd3c081217
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_A549/0-1_days/230525_218.png,230525_218,230525,train,bad,0,A549,0-1_days,train,5cc87eedf202c489ba1e9e3ead764fa0245a62a649b145b2103ab5ecd33260be
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_A549/0-1_days/230525_48.png,230525_48,230525,train,bad,0,A549,0-1_days,train,f241c79bde31ebf1ed404e2085eda29ff0b6d8445986ecc9d18b8170536c7335
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_A549/0-1_days/230525_55.png,230525_55,230525,train,bad,0,A549,0-1_days,train,eb6e3634e040564db78d0fb0fe5eef8e827c15e5b0cf2603d8af66d36370b817
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_A549/0-1_days/230525_58.png,230525_58,230525,train,bad,0,A549,0-1_days,train,da73480f0b210e84237ed925520176ada8fb139d4a9ba1b22129ec24a81e3170
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_A549/0-1_days/230525_63.png,230525_63,230525,train,bad,0,A549,0-1_days,train,b3611f8c91cddaaa5b9dbd52df4cf92231c4bc52a4136559615b12dd76a0a5cb
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_A549/0-1_days/230525_64.png,230525_64,230525,train,bad,0,A549,0-1_days,train,b38b3786197467fa9bd8c9bcbf82da78e67999fd050069e510793abd5b91c723
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_A549/0-1_days/230525_67.png,230525_67,230525,train,bad,0,A549,0-1_days,train,32453f55912e4b59b443689c9db1e2d99654c7367badb2e57406b913085b121a
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_A549/2-3_days/220606_11.png,220606_11,220606,train,bad,0,A549,2-3_days,train,d3e7b1ed6065956048267cbb137ac40702971dadcd96e24538c6b934fbacefa8
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_A549/2-3_days/220606_8.png,220606_8,220606,train,bad,0,A549,2-3_days,train,17bf6a723bdebefb4f793ea77e9e7f82aa5131d86b1df63a28e0119182fb0f68
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_A549/2-3_days/221215_2.png,221215_2,221215,train,bad,0,A549,2-3_days,train,4b76641b23777239d92f4734018bf774709364e486f46adc2833035253b3b123
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_A549/2-3_days/230110_132.png,230110_132,230110,train,bad,0,A549,2-3_days,train,ae85e1708940e91810daf00722848db432a3be16652083e0617cfbb490b4cdd5
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_A549/2-3_days/230110_140.png,230110_140,230110,train,bad,0,A549,2-3_days,train,6b17a61b5040aa35f52f8514e25ed287a30f714f43376311f10d120c0770ccce
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_A549/2-3_days/230110_141.png,230110_141,230110,train,bad,0,A549,2-3_days,train,28f3619cbfdc67ca700c1e6bbcf8d5039dccae85f477a51ca3df91e28c4dd89d
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_A549/2-3_days/230510_44.png,230510_44,230510,validation,bad,0,A549,2-3_days,train,87a2f9eb231b2c38c81d239d1a403a36804fb8cf2f62b13ba4f17f0e0283c82e
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_A549/2-3_days/230510_68.png,230510_68,230510,validation,bad,0,A549,2-3_days,train,2167e877e9316787c208728e1847d5d674459c98bdb9931bf59b94f5237bffea
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_A549/4+_days/220609_16.png,220609_16,220609,train,bad,0,A549,4+_days,train,4c00757614db6f3eb752d4d53c6e05b9920e83262a3e6ea78942f51da383314b
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_A549/4+_days/220610_22.png,220610_22,220610,validation,bad,0,A549,4+_days,train,fca5c160f6d253a26de67b6e9d6db213c6c693b6e697a460def3543f89bb7bf2
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_A549/4+_days/220610_23.png,220610_23,220610,validation,bad,0,A549,4+_days,train,d3fe782c568e3cf623506cab3776d0134cedecb332af6d159ac6627df1d0022f
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_A549/4+_days/220611_17.png,220611_17,220611,train,bad,0,A549,4+_days,train,73870ad10d213a2f3ca3ba04ff4e32b9cbf23707cf6dd19c94071e0c00e7f12a
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_A549/4+_days/220611_24.png,220611_24,220611,train,bad,0,A549,4+_days,train,adf0bb4125bb1a8ccdc531b68afe74e3dd3dd93065b6faf622c12e254c676a2c
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_A549/4+_days/220612_17.png,220612_17,220612,train,bad,0,A549,4+_days,train,b22cc5727bea19f2cae83049617638c2df024370966cf254171bbc24ffb149c2
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_A549/4+_days/220612_24.png,220612_24,220612,train,bad,0,A549,4+_days,train,403923826dc9b6a1b4c6cbd57d2d76a4ea25932937380012c45c91213afd78bc
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_A549/4+_days/220620_11.png,220620_11,220620,test,bad,0,A549,4+_days,train,1313d30448c7c63ff3c6ba582db2eee336a5b27557f9abd89d30e5871431b503
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_A549/4+_days/221219_10.png,221219_10,221219,train,bad,0,A549,4+_days,train,478ee1f87c3fc66b3137684336aec2df0e14718d68f05e7953ff04868cfb5b96
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_A549/4+_days/221219_12.png,221219_12,221219,train,bad,0,A549,4+_days,train,a960b46bf6c10dce0135172bb0f865fb17efc064800145e7961b9131d3d8576f
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_A549/4+_days/221219_13.png,221219_13,221219,train,bad,0,A549,4+_days,train,dfe9dd07a06259df995e194d93fe3b0232e19ca2800607ff1ed2a7bd0112d6fe
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_A549/4+_days/221219_14.png,221219_14,221219,train,bad,0,A549,4+_days,train,6a0ffb2b5de8d789f845196b33022d6f352f74313722031273e7072d07d09767
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_A549/4+_days/221219_15.png,221219_15,221219,train,bad,0,A549,4+_days,train,2df835327696bd3fe84c3f32ff66e4374bc3b5f94e2468db5dda823b7aadb86d
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_A549/4+_days/221219_3.png,221219_3,221219,train,bad,0,A549,4+_days,train,3aca468d69234ef4772f4a210ba26c8882e7655333f6a9f99bf3c069ea47d201
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_A549/4+_days/221219_5.png,221219_5,221219,train,bad,0,A549,4+_days,train,ce6d4557dda57bc4c76004afd6a6e21e38af66903a24e7b4ffde8150370b008d
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_A549/4+_days/221219_6.png,221219_6,221219,train,bad,0,A549,4+_days,train,2ff2ac606c9f4bc48f06bcb9a70385aa77f1f5af260322df1d59db4495945e5c
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_A549/4+_days/221219_8.png,221219_8,221219,train,bad,0,A549,4+_days,train,de45ca6fbead1245b616c1432414b634598454f8b838204239a85c28420ddc8b
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_A549/4+_days/230320_53.png,230320_53,230320,train,bad,0,A549,4+_days,train,a229158bac5ccae3f8f4154b31ed3beadee673f45ce71147c4a8a0bfae0e2c84
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_A549/4+_days/230320_55.png,230320_55,230320,train,bad,0,A549,4+_days,train,bcb51e9a76c618c68b83cb8272348314c1e211676fc9a46b95e5b9c0e57cc01c
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_A549/4+_days/230320_61.png,230320_61,230320,train,bad,0,A549,4+_days,train,169f34002c41ce62f32838385353e4e63995052d83e621458ae4ea5dcb6b9aed
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_A549/4+_days/230425_102.png,230425_102,230425,train,bad,0,A549,4+_days,train,755199c24a637603b480ea671013802e071fe6a6e77f01a6a1b65c728e485876
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_A549/4+_days/230425_103.png,230425_103,230425,train,bad,0,A549,4+_days,train,2ad3c8160e0879b21842565c5ea4a671f2945afd14a904a2e1cc9a31d7232b49
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_A549/4+_days/230425_104.png,230425_104,230425,train,bad,0,A549,4+_days,train,fda0f6fe793705ba7b60bf5c98bf404467d48962b03c81c84a33901cafb92f05
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_A549/4+_days/230425_160.png,230425_160,230425,train,bad,0,A549,4+_days,train,d7360b01e981da76a5bc39494cb825217f26473d0579c34143d0aea18369e4b1
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_A549/4+_days/230425_163.png,230425_163,230425,train,bad,0,A549,4+_days,train,319db9b3250c70490647658b74de4a8449f2dfbc1ea8168bc8cd33878aec1b8a
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_A549/4+_days/230425_164.png,230425_164,230425,train,bad,0,A549,4+_days,train,b213da404401fb8116643bd469a89ab7e2bfc29e4e45e7230d437a213486a199
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_A549/4+_days/230425_167.png,230425_167,230425,train,bad,0,A549,4+_days,train,693b665aa383d3a18701374e96bed0ef5d90a5466eed06fc1129d50fd6bbac07
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_A549/4+_days/230425_168.png,230425_168,230425,train,bad,0,A549,4+_days,train,d41d1007aa56656d93c3ee63999542f53cf41e3305c0fe0fa608029a42035607
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_A549/4+_days/230425_169.png,230425_169,230425,train,bad,0,A549,4+_days,train,c57d9e4e4c9fee1c9f380fc467f19f6a27555b55fa52f5ce2c9379a017465564
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_A549/4+_days/230425_178.png,230425_178,230425,train,bad,0,A549,4+_days,train,fcf370731c39580bbd8825e3c86082ab38eae45f37db31f5f634720483722ae6
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_A549/4+_days/230425_52.png,230425_52,230425,train,bad,0,A549,4+_days,train,ec5b309f5e7cb8e7d9fb62d342c097576afafc2c5dbab75ac61c6ceaebcd9c98
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_A549/4+_days/230425_53.png,230425_53,230425,train,bad,0,A549,4+_days,train,15acc38f6d0d1aab8716525bb567f547b01e63738ae8ecfb37ab953f13dfbefe
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_A549/4+_days/230425_54.png,230425_54,230425,train,bad,0,A549,4+_days,train,458046ff1eee3e64038c21a2bcdaf86822ec23123d0052465762241277a196eb
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_A549/4+_days/230425_56.png,230425_56,230425,train,bad,0,A549,4+_days,train,3f952a6b25650039d36d0990c0a44456a7db4b3b7ee0a410769c7e6c8b276391
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_A549/4+_days/230425_57.png,230425_57,230425,train,bad,0,A549,4+_days,train,ad7fbc295cbcfc752c3b176cd4020adc18cb2db2311baed6f4953bade4603744
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_A549/4+_days/230425_58.png,230425_58,230425,train,bad,0,A549,4+_days,train,3e345365cfde85c7cd2ac024e2d4053da51143d1b09ad6814827aa6fe0b58d3d
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_A549/4+_days/230425_60.png,230425_60,230425,train,bad,0,A549,4+_days,train,b9366ec93c9af5d0a772eef5633fa6f3ca383d3c8bed6457a9f941cbd7549d2c
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_A549/4+_days/230425_66.png,230425_66,230425,train,bad,0,A549,4+_days,train,dca15013ef5eae8031debfca0df4d655c47b5d0692f458fa4e331bef6c4af3ba
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_A549/4+_days/230425_68.png,230425_68,230425,train,bad,0,A549,4+_days,train,252a389737719b35e0313909e1afb6f3fa061da32516e27d0a1baf8b75e49406
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_A549/4+_days/230425_69.png,230425_69,230425,train,bad,0,A549,4+_days,train,7d73a2e75fe08e5932d36f21533d29dcb2d13635179b7156a0b5b8f267638828
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_A549/4+_days/230425_80.png,230425_80,230425,train,bad,0,A549,4+_days,train,019ad0e99d08caf1740b1520b53b98bb8a39932fc146cd2905e4ff5d10b4941f
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_A549/4+_days/230425_84.png,230425_84,230425,train,bad,0,A549,4+_days,train,79c2de84d8e3595e1c7719cca57fe38cf8a88a7f9507e2862595f18b2bcdc094
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_A549/4+_days/230425_85.png,230425_85,230425,train,bad,0,A549,4+_days,train,6d33a483c8be94ec9d70f603a594ca723bc42b355935b38aa390d8199ec17deb
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_A549/4+_days/230512_38.png,230512_38,230512,test,bad,0,A549,4+_days,train,96f3686c37aba67bae9c21cda1590ccf7d64014edbcce5b7e78897b8d633b395
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_A549/4+_days/230512_41.png,230512_41,230512,test,bad,0,A549,4+_days,train,03e6bd0cc8a231516e3f0de16405c2cb057a7953921943d105c52e9ecdd6c1f1
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_A549/4+_days/230512_46.png,230512_46,230512,test,bad,0,A549,4+_days,train,b23e3d9908d9a7d43aa09c75f0138116bbc5a35a59f883cafc6237da78baad0f
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_A549/4+_days/230512_47.png,230512_47,230512,test,bad,0,A549,4+_days,train,bdc8ceb49d1025d080f83f854f3892eff10362e8e52ff6f5b37112d14d589fbc
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_A549/4+_days/230512_48.png,230512_48,230512,test,bad,0,A549,4+_days,train,cf9d0a4a2d20faf23a4777e521de6e3c567ec155773d4399ff166aeed3c438be
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_A549/4+_days/230512_49.png,230512_49,230512,test,bad,0,A549,4+_days,train,d0fb7dc453cac0fb86582dee0bc1953dd05b95c7cda72cb6a202935ca7444a8e
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_A549/4+_days/230512_52.png,230512_52,230512,test,bad,0,A549,4+_days,train,fd0dd2aec6c8a494061f450aafdb0629d7c6bcbae6cedf47943f263bcde65ae2
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_A549/4+_days/230512_56.png,230512_56,230512,test,bad,0,A549,4+_days,train,eccdb1b4eedb151ba08acdacb1a8df62b3dcd9f716edfd4254a17cdb41e88449
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_A549/4+_days/230512_58.png,230512_58,230512,test,bad,0,A549,4+_days,train,6ab12dcb94f95103ff6198cfd777c1ac579025b9aaaebdd906b4f2f255082f1a
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_A549/4+_days/230512_61.png,230512_61,230512,test,bad,0,A549,4+_days,train,355c05c71772da03327a91e876101adf8a2061517361c7fa0ddc4e10d11eb93f
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_A549/4+_days/230512_64.png,230512_64,230512,test,bad,0,A549,4+_days,train,be18ed1cb63a0a366dedc8a36ef5c110a436861d7571e3a9389bc5cc3b47bafa
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_A549/4+_days/230512_66.png,230512_66,230512,test,bad,0,A549,4+_days,train,4a962443e6ffdee0aa8ffc018baf19b7fa33160200315f098df67ebe2d445022
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_A549/4+_days/230512_67.png,230512_67,230512,test,bad,0,A549,4+_days,train,d37698a102592f43feaf97878dfc52e83acd0a328022120283673a57c74b8075
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_A549/4+_days/230512_68.png,230512_68,230512,test,bad,0,A549,4+_days,train,6cc988508128aeafdf499f62feb12ae6c67c977fec37267165a6110b46307d4b
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_A549/4+_days/230512_69.png,230512_69,230512,test,bad,0,A549,4+_days,train,3f63ce05449d821470b3bcbb9a3a28fe3d1b339e5942b154b54804076d12eece
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_A549/4+_days/230512_71.png,230512_71,230512,test,bad,0,A549,4+_days,train,4e6d1690d44973ea4ec0a0fbf98201f3064f140c2151e96e319753d522d2aaf1
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_A549/4+_days/230517_46.png,230517_46,230517,test,bad,0,A549,4+_days,train,ddafe154c43ef2c6e5a4a638a46bef41c7acf129d75639e52046b06c33de12cc
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_A549/4+_days/230517_56.png,230517_56,230517,test,bad,0,A549,4+_days,train,34b243769c80bafc822179e37659e10c0e5558a336df940fd61dc1a1e6806204
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_A549/4+_days/230517_64.png,230517_64,230517,test,bad,0,A549,4+_days,train,5a7afc1036b713aa9a2aaf810784ae7b4271ade3ec083857d61f027ac7745057
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_A549/4+_days/230517_67.png,230517_67,230517,test,bad,0,A549,4+_days,train,01f2ac48465805ee81d7b9e1c4779607aee8c60990b908be498f525d8f16a459
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_A549/4+_days/230517_68.png,230517_68,230517,test,bad,0,A549,4+_days,train,eac8d853248627d2ec8d626573c30676b63d5af9193077af9f3d08fdc19333da
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_A549/4+_days/230517_71.png,230517_71,230517,test,bad,0,A549,4+_days,train,b7a77e9a09005e3f530bbac1ee9d23365048a5e9c435147e84e6dfe93c931533
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_A549/4+_days/230529_114.png,230529_114,230529,train,bad,0,A549,4+_days,train,9d78555fcaf8513cd6e806be63535cd130c4a199becb5c99c43ee6b89da7d671
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_A549/4+_days/230529_115.png,230529_115,230529,train,bad,0,A549,4+_days,train,a384d95a9fa9cbeabf0b0e5c5af0f83ad3724acca7f68efe3a23eb417f29b093
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_A549/4+_days/230529_124.png,230529_124,230529,train,bad,0,A549,4+_days,train,2bdf196f6d6feafbee0d0fdd0a73e8602f3a023c9cdc37976b9379c0ba0b49b5
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_A549/4+_days/230529_125.png,230529_125,230529,train,bad,0,A549,4+_days,train,81fa99419847af6507ade311e4ce9cc47ed84c567523e2da935f7e22a4507d81
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_A549/4+_days/230529_135.png,230529_135,230529,train,bad,0,A549,4+_days,train,7f9657d2f9b75fee60da0f5ab486035ad3f33223e2e0426876fb86b0a1e9850a
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_A549/4+_days/230529_139.png,230529_139,230529,train,bad,0,A549,4+_days,train,23679d3bed907aca134cf5cf0267afcde84c974007a8be5d6aea76c104042488
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_A549/4+_days/230529_142.png,230529_142,230529,train,bad,0,A549,4+_days,train,513f6d81a120a15168ba7e18def08c8b10ba8a87bcbb07a03b1bbbae376b9f72
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_A549/4+_days/230529_187.png,230529_187,230529,train,bad,0,A549,4+_days,train,5fe98fccfac7bc847887d9f43037c585a613c75df15f0578c1d64e32acf07b90
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_A549/4+_days/230529_188.png,230529_188,230529,train,bad,0,A549,4+_days,train,f309a517b5cf2e52d7cbfe03cab7c60f9a2e58118bd28ad5004889259a98587b
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_A549/4+_days/230529_189.png,230529_189,230529,train,bad,0,A549,4+_days,train,670493e6be5ddc72a5a784411a9872adebc23ba233e45cd7dfb49b91ea1b210f
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_A549/4+_days/230529_190.png,230529_190,230529,train,bad,0,A549,4+_days,train,b811809fc73f2e0a29b29034a6b5e5529f7c5bde3fbb625b77a5fdef37ea5832
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_A549/4+_days/230529_193.png,230529_193,230529,train,bad,0,A549,4+_days,train,0929cad211de1c0ab604ebf8b1bf94ae9a8c5c499124bdfbb45251528d73f7a1
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_A549/4+_days/230529_197.png,230529_197,230529,train,bad,0,A549,4+_days,train,d82ae3a512231e8f6572fbc74b6318966fe40d549ceec437b85948068d4116b8
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_A549/4+_days/230529_198.png,230529_198,230529,train,bad,0,A549,4+_days,train,76f6a5369c1d25cb2c885f1b1a7c5740bb1c0f671212c945b350a1e209d68451
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_A549/4+_days/230529_199.png,230529_199,230529,train,bad,0,A549,4+_days,train,017d863991f51b367e98504785221d836b2ace224ba39ae578d25058f088c510
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_A549/4+_days/230529_200.png,230529_200,230529,train,bad,0,A549,4+_days,train,0f4be4d19ce8e177153fd20a611fe8b184a2c682e37935e5dc1f95d74a625ee8
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_A549/4+_days/230529_201.png,230529_201,230529,train,bad,0,A549,4+_days,train,43730f8da3cc13092ef62f07429ff7da5ba4fcbfb87c9e8bb83e7c4c34960c7d
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_A549/4+_days/230529_202.png,230529_202,230529,train,bad,0,A549,4+_days,train,0878c43c737a0498132a4b32d6b487ee3544844ec17e1d677defaa55159cfc3a
